person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,debt_to_income,age_group,loan_amnt_group
33,40000,12.0,A,3200,5.42,0,0.08,0,8,1,0,0,0,0,0,0,0,1,0,0.08,中年,低
32,34000,4.0,A,7500,5.99,1,0.22,0,7,1,0,0,0,0,0,1,0,0,0,0.22058823529411764,中年,低
28,40000,2.0,B,5000,10.99555508249069,0,0.13,0,10,1,0,0,0,0,0,0,0,0,1,0.125,青年,低
32,40000,16.0,A,16000,5.99,0,0.4,0,10,1,0,0,0,1,0,0,0,0,0,0.4,中年,中
33,40000,17.0,C,6000,12.68,0,0.15,1,9,1,0,0,0,0,0,0,0,1,0,0.15,中年,低
28,40000,1.0,A,10000,7.29,0,0.25,0,10,1,0,0,0,0,0,0,1,0,0,0.25,青年,低
34,19600,3.0,B,4500,10.59,1,0.23,0,9,0,0,0,1,0,0,0,0,1,0,0.22959183673469388,中年,低
34,40000,2.0,B,2000,10.74,0,0.05,0,6,0,0,1,0,0,1,0,0,0,0,0.05,中年,低
35,40000,5.0,A,8000,7.66,0,0.2,0,6,0,0,1,0,0,0,0,0,0,1,0.2,中年,低
34,40000,11.0,A,6000,7.29,0,0.15,0,7,1,0,0,0,0,0,0,0,0,1,0.15,中年,低
27,40000,11.0,A,4000,5.79,0,0.1,0,5,1,0,0,0,1,0,0,0,0,0,0.1,青年,低
32,27000,5.0,C,4500,13.11,0,0.17,1,5,0,0,0,1,0,1,0,0,0,0,0.16666666666666666,中年,低
29,28800,5.0,A,4500,7.88,0,0.16,0,5,0,0,0,1,0,0,0,0,1,0,0.15625,青年,低
28,29496,8.0,D,4500,14.11,0,0.15,1,7,0,0,0,1,0,1,0,0,0,0,0.15256305939788445,青年,低
27,30000,0.0,C,4500,14.65,0,0.15,0,9,0,0,0,1,0,0,0,1,0,0,0.15,青年,低
30,30000,3.0,C,4500,13.92,0,0.15,0,8,0,0,0,1,0,1,0,0,0,0,0.15,青年,低
35,30555,4.0,C,4500,13.22,0,0.15,0,10,0,0,0,1,0,0,0,1,0,0,0.14727540500736377,中年,低
34,32000,0.0,A,4500,6.62,0,0.14,0,6,0,0,0,1,0,0,0,1,0,0,0.140625,中年,低
31,32000,0.0,B,4500,11.14,1,0.14,0,9,0,0,0,1,0,0,1,0,0,0,0.140625,中年,低
28,32640,3.0,A,4500,7.14,0,0.14,0,8,0,0,0,1,0,0,0,1,0,0,0.13786764705882354,青年,低
34,33000,5.0,A,4500,7.327650910579088,0,0.14,0,9,0,0,0,1,1,0,0,0,0,0,0.13636363636363635,中年,低
27,35000,1.0,A,4500,7.66,0,0.13,0,7,0,0,0,1,0,0,0,0,0,1,0.12857142857142856,青年,低
30,36000,6.0,C,4500,13.49,0,0.13,1,6,0,0,0,1,1,0,0,0,0,0,0.125,青年,低
31,36000,7.0,B,4500,9.99,0,0.13,0,10,0,0,0,1,0,1,0,0,0,0,0.125,中年,低
27,36000,11.0,A,4500,7.49,0,0.13,0,5,0,0,0,1,0,0,0,0,0,1,0.125,青年,低
28,37000,2.0,B,4500,11.11,0,0.12,0,6,0,0,0,1,0,0,0,0,0,1,0.12162162162162163,青年,低
31,40000,5.0,B,11000,9.99,0,0.28,0,8,1,0,0,0,0,0,1,0,0,0,0.275,中年,中
28,34000,12.0,A,3700,6.91,1,0.11,0,8,1,0,0,0,0,0,1,0,0,0,0.10882352941176471,青年,低
32,39000,4.0,B,4500,9.91,0,0.12,0,7,0,0,0,1,0,0,0,1,0,0,0.11538461538461539,中年,低
35,39000,8.0,A,4500,6.62,0,0.12,0,6,0,0,0,1,1,0,0,0,0,0,0.11538461538461539,中年,低
28,39600,6.0,B,4500,10.25,0,0.11,0,10,0,0,0,1,0,0,0,0,0,1,0.11363636363636363,青年,低
30,40000,4.0,C,4500,14.26,0,0.11,1,6,0,0,0,1,0,0,0,0,0,1,0.1125,青年,低
33,40000,2.0,A,14000,6.91,0,0.35,0,8,0,0,1,0,0,0,0,1,0,0,0.35,中年,中
29,41700,0.0,A,4500,7.327650910579088,0,0.11,0,6,0,0,0,1,0,1,0,0,0,0,0.1079136690647482,青年,低
29,40000,0.0,A,5000,5.42,0,0.13,0,10,0,0,1,0,0,0,0,1,0,0,0.125,青年,低
28,34000,7.0,C,2500,12.23,1,0.07,1,9,1,0,0,0,0,0,1,0,0,0,0.07352941176470588,青年,低
28,39000,8.0,C,4500,13.49,1,0.12,0,9,0,0,0,1,0,1,0,0,0,0,0.11538461538461539,青年,低
31,47000,4.0,C,4500,11.03,0,0.1,1,7,0,0,0,1,1,0,0,0,0,0,0.09574468085106383,中年,低
33,47360,5.0,D,4500,15.58,0,0.1,0,5,0,0,0,1,0,0,0,0,1,0,0.09501689189189189,中年,低
31,47400,3.0,B,4500,10.36,0,0.09,0,5,0,0,0,1,0,0,0,1,0,0,0.0949367088607595,中年,低
28,48000,4.0,B,4500,11.71,0,0.09,0,7,0,0,0,1,0,0,0,0,1,0,0.09375,青年,低
28,34000,12.0,D,3500,15.58,1,0.1,0,6,1,0,0,0,0,0,0,1,0,0,0.10294117647058823,青年,低
27,43200,2.0,D,4500,16.07,1,0.1,1,5,0,0,0,1,1,0,0,0,0,0,0.10416666666666667,青年,低
31,50000,5.0,B,4500,9.99,0,0.09,0,5,0,0,0,1,0,0,0,0,1,0,0.09,中年,低
30,50000,3.0,C,4500,13.11,0,0.09,1,7,0,0,0,1,0,0,0,0,0,1,0.09,青年,低
34,44400,0.0,D,4500,16.02,1,0.1,0,9,0,0,0,1,0,1,0,0,0,0,0.10135135135135136,中年,低
34,45000,2.0,E,4500,16.95,1,0.1,0,10,0,0,0,1,0,0,0,0,1,0,0.1,中年,低
30,51372,4.0,A,4500,6.39,0,0.09,0,7,0,0,0,1,0,0,1,0,0,0,0.08759635599159075,青年,低
29,52000,11.0,B,4500,9.91,0,0.09,0,10,0,0,0,1,0,0,0,0,1,0,0.08653846153846154,青年,低
27,40000,4.0,C,8000,14.72,0,0.2,0,9,1,0,0,0,0,0,1,0,0,0,0.2,青年,低
28,49000,12.0,C,4500,14.27,1,0.09,0,10,0,0,0,1,0,0,1,0,0,0,0.09183673469387756,青年,低
29,49362,3.0,C,4500,12.61,1,0.09,0,6,0,0,0,1,0,0,1,0,0,0,0.09116324298043028,青年,低
27,58000,0.0,C,4500,14.72,0,0.08,1,5,0,0,0,1,0,1,0,0,0,0,0.07758620689655173,青年,低
27,60000,6.0,B,4500,12.69,0,0.07,0,7,0,0,0,1,1,0,0,0,0,0,0.075,青年,低
29,40000,5.0,C,4000,14.35,0,0.1,1,6,1,0,0,0,1,0,0,0,0,0,0.1,青年,低
28,54000,0.0,C,4500,13.46354152367879,1,0.08,1,8,0,0,0,1,0,1,0,0,0,0,0.08333333333333333,青年,低
27,60000,5.0,C,4500,14.22,0,0.07,0,8,0,0,0,1,0,0,0,0,0,1,0.075,青年,低
30,61828,10.0,E,4500,18.39,0,0.07,0,8,0,0,0,1,0,0,0,0,1,0,0.07278255806430743,青年,低
29,70000,4.0,A,4500,6.62,0,0.06,0,9,0,0,0,1,0,0,0,0,0,1,0.06428571428571428,青年,低
29,70000,2.0,A,4500,5.42,0,0.06,0,9,0,0,0,1,0,0,0,0,1,0,0.06428571428571428,青年,低
29,74100,3.0,C,4500,13.61,0,0.06,1,6,0,0,0,1,0,0,1,0,0,0,0.06072874493927125,青年,低
29,91500,2.0,B,4500,10.65,0,0.05,0,5,0,0,0,1,0,0,0,1,0,0,0.04918032786885246,青年,低
33,40000,4.0,A,5000,7.51,0,0.13,0,8,1,0,0,0,0,1,0,0,0,0,0.125,中年,低
27,40000,7.0,A,13000,7.88,0,0.33,0,7,1,0,0,0,0,0,0,0,0,1,0.325,青年,中
31,17000,3.0,B,4575,11.48,1,0.27,0,7,0,0,0,1,0,0,0,0,0,1,0.2691176470588235,中年,低
29,40000,13.0,A,6400,7.51,0,0.16,0,6,1,0,0,0,0,0,0,0,1,0,0.16,青年,低
27,34000,9.0,D,4600,15.361448400724202,0,0.14,1,6,0,0,0,1,0,0,0,0,1,0,0.13529411764705881,青年,低
34,40000,18.0,B,8000,11.36,0,0.2,0,10,0,0,1,0,0,0,0,1,0,0,0.2,中年,低
28,48000,2.0,B,4600,11.86,0,0.1,0,8,0,0,0,1,0,0,0,0,0,1,0.09583333333333334,青年,低
30,50000,6.0,B,4600,11.49,0,0.09,0,7,0,0,0,1,0,0,0,0,0,1,0.092,青年,低
27,58000,0.0,C,4600,13.99,0,0.08,0,8,0,0,0,1,0,1,0,0,0,0,0.07931034482758621,青年,低
34,40000,7.0,A,4200,6.76,0,0.1,0,7,0,0,1,0,0,0,0,1,0,0,0.105,中年,低
28,60000,12.0,A,4600,7.88,0,0.08,0,6,0,0,0,1,1,0,0,0,0,0,0.07666666666666666,青年,低
32,37000,3.0,C,4650,13.49,1,0.13,0,7,0,0,0,1,0,0,1,0,0,0,0.12567567567567567,中年,低
32,50000,0.0,B,4675,10.0,0,0.09,0,7,0,0,0,1,0,0,0,0,0,1,0.0935,中年,低
33,65000,1.0,B,4700,9.45,0,0.07,0,7,0,0,0,1,0,1,0,0,0,0,0.07230769230769231,中年,低
33,40000,4.0,A,12000,7.327650910579088,0,0.3,0,5,1,0,0,0,0,0,0,0,1,0,0.3,中年,中
33,86000,0.0,A,4700,9.63,0,0.05,0,7,0,0,0,1,1,0,0,0,0,0,0.05465116279069768,中年,低
31,40000,0.0,D,15000,15.31,0,0.38,1,10,0,0,1,0,0,0,0,1,0,0,0.375,中年,中
27,14000,5.0,B,4750,10.0,1,0.34,0,9,0,0,0,1,0,0,1,0,0,0,0.3392857142857143,青年,低
31,14400,3.0,D,4750,14.59,1,0.33,1,8,0,0,0,1,0,0,1,0,0,0,0.3298611111111111,中年,低
35,17000,0.0,A,4750,9.32,1,0.28,0,6,0,0,0,1,0,0,0,1,0,0,0.27941176470588236,中年,低
34,19200,12.0,B,4750,11.83,1,0.25,0,10,0,0,0,1,1,0,0,0,0,0,0.24739583333333334,中年,低
32,20000,3.0,B,4750,10.37,0,0.24,0,8,0,0,0,1,1,0,0,0,0,0,0.2375,中年,低
28,27840,5.0,C,4750,13.57,0,0.17,0,5,0,0,0,1,0,0,0,0,1,0,0.17061781609195403,青年,低
27,40000,3.0,A,5000,8.59,0,0.13,0,7,0,0,1,0,0,0,0,0,1,0,0.125,青年,低
30,31000,7.0,D,4750,14.84,1,0.15,0,9,0,0,0,1,0,0,0,1,0,0,0.1532258064516129,青年,低
34,39996,0.0,B,4750,9.25,0,0.12,0,10,0,0,0,1,1,0,0,0,0,0,0.11876187618761876,中年,低
31,60000,2.0,A,4750,5.99,0,0.08,0,5,0,0,0,1,0,0,0,0,1,0,0.07916666666666666,中年,低
30,60000,0.0,B,4750,9.99,0,0.08,0,7,0,0,0,1,1,0,0,0,0,0,0.07916666666666666,青年,低
33,14076,4.0,A,4800,6.76,1,0.34,0,8,0,0,0,1,0,1,0,0,0,0,0.3410059676044331,中年,低
28,14400,2.0,C,4800,14.65,1,0.33,1,9,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,青年,低
35,14400,2.0,B,4800,10.62,1,0.33,0,7,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,中年,低
29,40000,9.0,C,1400,14.26,0,0.04,1,5,1,0,0,0,0,1,0,0,0,0,0.035,青年,低
30,34000,14.0,D,6000,14.96,1,0.18,1,6,1,0,0,0,0,0,0,0,0,1,0.17647058823529413,青年,低
28,15000,1.0,B,4800,10.99,1,0.32,0,8,0,0,0,1,0,0,0,1,0,0,0.32,青年,低
28,19200,4.0,C,4800,13.46354152367879,1,0.25,0,6,0,0,0,1,0,0,0,0,0,1,0.25,青年,低
28,20000,2.0,A,4800,7.327650910579088,0,0.24,0,8,0,0,0,1,0,0,0,1,0,0,0.24,青年,低
29,40000,8.0,A,8000,8.59,0,0.2,0,10,1,0,0,0,0,1,0,0,0,0,0.2,青年,低
27,20400,4.0,A,4800,7.327650910579088,0,0.24,0,6,0,0,0,1,1,0,0,0,0,0,0.23529411764705882,青年,低
27,40000,4.0,A,3500,9.63,0,0.09,0,9,1,0,0,0,0,1,0,0,0,0,0.0875,青年,低
31,22000,6.0,B,4800,10.65,0,0.22,0,10,0,0,0,1,0,1,0,0,0,0,0.21818181818181817,中年,低
33,40000,1.0,A,7200,9.32,0,0.18,0,8,1,0,0,0,0,0,0,0,1,0,0.18,中年,低
29,40000,3.0,A,6600,8.0,0,0.17,0,10,1,0,0,0,0,0,0,1,0,0,0.165,青年,低
28,40000,6.0,A,10000,9.32,0,0.25,0,8,1,0,0,0,0,0,0,0,1,0,0.25,青年,低
33,34000,8.0,D,6000,14.11,1,0.18,0,9,1,0,0,0,0,0,1,0,0,0,0.17647058823529413,中年,低
28,22884,4.0,B,4800,10.38,0,0.21,0,7,0,0,0,1,1,0,0,0,0,0,0.2097535395909806,青年,低
33,40000,2.0,B,6000,12.21,0,0.15,0,10,1,0,0,0,0,0,0,0,1,0,0.15,中年,低
33,40000,3.0,C,9000,13.16,0,0.23,0,5,1,0,0,0,0,1,0,0,0,0,0.225,中年,低
31,25000,0.0,C,4800,11.54,0,0.19,1,10,0,0,0,1,0,0,0,1,0,0,0.192,中年,低
27,27180,4.0,A,4800,7.14,0,0.18,0,10,0,0,0,1,0,0,0,1,0,0,0.17660044150110377,青年,低
27,40000,0.0,A,1200,7.327650910579088,0,0.03,0,8,0,1,0,0,0,0,0,1,0,0,0.03,青年,低
33,27996,0.0,A,4800,9.63,0,0.17,0,8,0,0,0,1,0,0,0,0,0,1,0.17145306472353194,中年,低
28,40000,10.0,B,10000,11.26,0,0.25,0,6,1,0,0,0,1,0,0,0,0,0,0.25,青年,低
29,40000,1.0,A,10000,8.0,0,0.25,0,10,0,1,0,0,0,0,0,1,0,0,0.25,青年,低
28,29004,5.0,C,4800,15.23,0,0.17,1,7,0,0,0,1,0,0,0,0,0,1,0.16549441456350847,青年,低
31,30000,4.0,B,4800,12.42,0,0.16,0,8,0,0,0,1,0,0,0,1,0,0,0.16,中年,低
31,30000,2.0,D,4800,14.84,1,0.16,1,8,0,0,0,1,0,0,0,0,1,0,0.16,中年,低
28,30000,1.0,C,4800,13.47,0,0.16,0,8,0,0,0,1,0,1,0,0,0,0,0.16,青年,低
30,31000,1.0,C,4800,13.43,0,0.15,1,5,0,0,0,1,0,0,0,1,0,0,0.15483870967741936,青年,低
35,40000,18.0,B,7200,10.71,0,0.18,0,5,1,0,0,0,0,0,0,1,0,0,0.18,中年,低
31,40000,4.0,C,12650,11.34,0,0.32,0,9,1,0,0,0,0,0,0,1,0,0,0.31625,中年,中
29,33600,3.0,A,4800,5.79,0,0.14,0,9,0,0,0,1,0,1,0,0,0,0,0.14285714285714285,青年,低
28,33763,5.0,A,4800,7.14,0,0.14,0,5,0,0,0,1,0,0,0,1,0,0,0.14216746142226697,青年,低
28,34000,1.0,B,4800,11.49,0,0.14,0,7,0,0,0,1,0,0,0,0,0,1,0.1411764705882353,青年,低
32,29000,17.0,D,4800,16.29,1,0.17,1,7,0,0,0,1,0,0,0,0,1,0,0.16551724137931034,中年,低
33,40056,5.0,B,16750,9.88,0,0.42,0,6,1,0,0,0,0,0,0,0,0,1,0.41816456960255644,中年,中
28,35000,2.0,C,4800,13.49,0,0.14,0,5,0,0,0,1,0,0,0,1,0,0,0.13714285714285715,青年,低
27,35000,3.0,B,4800,9.99,0,0.14,0,8,0,0,0,1,0,0,0,1,0,0,0.13714285714285715,青年,低
28,40200,5.0,A,1900,5.99,0,0.05,0,10,1,0,0,0,0,1,0,0,0,0,0.0472636815920398,青年,低
27,40250,5.0,B,5600,10.99555508249069,0,0.14,0,7,1,0,0,0,0,0,1,0,0,0,0.1391304347826087,青年,低
28,36000,1.0,C,4800,12.61,0,0.13,0,9,0,0,0,1,0,0,0,1,0,0,0.13333333333333333,青年,低
28,34300,1.0,D,6125,16.89,1,0.18,0,10,1,0,0,0,0,0,0,1,0,0,0.17857142857142858,青年,低
32,36400,3.0,D,4800,14.11,0,0.13,1,6,0,0,0,1,0,1,0,0,0,0,0.13186813186813187,中年,低
32,32400,4.0,B,4800,9.99,1,0.15,0,6,0,0,0,1,0,0,1,0,0,0,0.14814814814814814,中年,低
35,32900,4.0,C,4800,13.23,1,0.15,1,9,0,0,0,1,0,0,1,0,0,0,0.1458966565349544,中年,低
27,40000,0.0,A,4800,7.327650910579088,0,0.12,0,8,0,0,0,1,1,0,0,0,0,0,0.12,青年,低
27,40000,4.0,B,4800,11.71,0,0.12,0,8,0,0,0,1,1,0,0,0,0,0,0.12,青年,低
30,40000,3.0,C,4800,12.68,0,0.12,0,5,0,0,0,1,0,1,0,0,0,0,0.12,青年,低
28,40500,0.0,C,12000,12.23,0,0.3,1,5,1,0,0,0,0,0,0,0,0,1,0.2962962962962963,青年,中
28,42000,5.0,B,4800,12.42,0,0.11,0,9,0,0,0,1,0,0,0,1,0,0,0.11428571428571428,青年,低
27,44000,6.0,A,4800,7.51,0,0.11,0,10,0,0,0,1,0,0,0,0,0,1,0.10909090909090909,青年,低
28,38100,6.0,B,4800,9.63,1,0.13,0,10,0,0,0,1,1,0,0,0,0,0,0.12598425196850394,青年,低
29,40500,0.0,A,6000,8.38,0,0.15,0,8,1,0,0,0,0,1,0,0,0,0,0.14814814814814814,青年,低
27,40560,8.0,A,3000,7.29,0,0.07,0,8,1,0,0,0,1,0,0,0,0,0,0.07396449704142012,青年,低
27,40700,8.0,D,20400,15.361448400724202,0,0.5,0,8,1,0,0,0,0,1,0,0,0,0,0.5012285012285013,青年,高
32,40704,9.0,B,10000,9.63,0,0.25,0,7,1,0,0,0,0,0,1,0,0,0,0.2456761006289308,中年,低
31,40740,16.0,A,6400,8.49,0,0.16,0,6,1,0,0,0,0,0,1,0,0,0,0.15709376534118802,中年,低
33,45000,1.0,B,4800,10.59,0,0.11,0,8,0,0,0,1,1,0,0,0,0,0,0.10666666666666667,中年,低
29,40777,4.0,D,8000,14.91,0,0.2,1,8,1,0,0,0,0,0,0,0,1,0,0.1961890281286019,青年,低
27,40800,6.0,B,8000,12.69,0,0.2,0,6,1,0,0,0,0,0,1,0,0,0,0.19607843137254902,青年,低
30,45000,0.0,B,4800,10.37,0,0.11,0,6,0,0,0,1,0,0,0,1,0,0,0.10666666666666667,青年,低
28,40800,12.0,A,6700,6.99,0,0.16,0,8,1,0,0,0,0,1,0,0,0,0,0.1642156862745098,青年,低
27,40800,4.0,B,6000,11.49,0,0.15,0,10,1,0,0,0,0,1,0,0,0,0,0.14705882352941177,青年,低
33,40800,4.0,A,15000,7.51,0,0.37,0,5,1,0,0,0,1,0,0,0,0,0,0.36764705882352944,中年,中
29,40800,11.0,C,3200,14.22,0,0.08,1,10,1,0,0,0,0,0,1,0,0,0,0.0784313725490196,青年,低
28,40800,4.0,A,5000,6.76,0,0.12,0,10,1,0,0,0,1,0,0,0,0,0,0.12254901960784313,青年,低
29,40800,0.0,A,2000,7.74,0,0.05,0,8,1,0,0,0,0,0,1,0,0,0,0.049019607843137254,青年,低
30,49000,1.0,C,4800,13.79,0,0.1,1,9,0,0,0,1,0,1,0,0,0,0,0.09795918367346938,青年,低
27,49200,4.0,C,4800,14.65,0,0.1,0,7,0,0,0,1,1,0,0,0,0,0,0.0975609756097561,青年,低
34,50000,8.0,B,4800,10.99555508249069,0,0.1,0,10,0,0,0,1,0,1,0,0,0,0,0.096,中年,低
28,50000,1.0,B,4800,10.37,0,0.1,0,10,0,0,0,1,0,0,0,0,1,0,0.096,青年,低
30,51000,14.0,B,4800,12.69,0,0.09,0,10,0,0,0,1,0,0,0,1,0,0,0.09411764705882353,青年,低
29,34999,8.0,D,6250,15.95,1,0.18,1,9,1,0,0,0,1,0,0,0,0,0,0.17857653075802166,青年,低
31,54000,1.0,C,4800,12.99,0,0.09,1,10,0,0,0,1,0,0,0,1,0,0,0.08888888888888889,中年,低
30,54000,2.0,C,4800,13.23,0,0.09,0,8,0,0,0,1,0,0,0,0,0,1,0.08888888888888889,青年,低
30,54996,2.0,A,4800,6.03,0,0.09,0,8,0,0,0,1,0,0,0,1,0,0,0.08727907484180668,青年,低
28,49000,6.0,D,4800,15.99,1,0.1,0,5,0,0,0,1,1,0,0,0,0,0,0.09795918367346938,青年,低
30,56000,7.0,C,4800,13.92,0,0.09,1,9,0,0,0,1,0,0,1,0,0,0,0.08571428571428572,青年,低
29,56048,4.0,A,4800,6.39,0,0.09,0,6,0,0,0,1,0,0,0,0,1,0,0.08564087924636027,青年,低
28,57408,2.0,B,4800,11.99,0,0.08,0,6,0,0,0,1,0,0,1,0,0,0,0.08361204013377926,青年,低
27,60000,3.0,C,4800,13.35,0,0.08,1,9,0,0,0,1,0,0,0,0,1,0,0.08,青年,低
30,61000,4.0,C,4800,14.79,0,0.08,0,10,0,0,0,1,0,0,0,1,0,0,0.07868852459016394,青年,低
28,56000,5.0,E,4800,16.45,1,0.09,0,7,0,0,0,1,1,0,0,0,0,0,0.08571428571428572,青年,低
34,57000,7.0,C,4800,13.46354152367879,1,0.08,1,10,0,0,0,1,1,0,0,0,0,0,0.08421052631578947,中年,低
31,57996,4.0,D,4800,15.58,1,0.08,1,9,0,0,0,1,0,0,0,0,1,0,0.08276432857438444,中年,低
29,41000,6.0,B,5000,11.99,0,0.12,0,5,0,0,1,0,0,0,0,1,0,0,0.12195121951219512,青年,低
29,64744,13.0,B,4800,10.99555508249069,0,0.07,0,6,0,0,0,1,0,1,0,0,0,0,0.07413814407512666,青年,低
33,41000,6.0,A,9000,7.327650910579088,0,0.22,0,9,1,0,0,0,0,0,0,1,0,0,0.21951219512195122,中年,低
29,59004,0.0,B,4800,11.49,1,0.08,0,7,0,0,0,1,1,0,0,0,0,0,0.08135041692088672,青年,低
33,66000,5.0,C,4800,13.57,0,0.07,0,7,0,0,0,1,0,0,1,0,0,0,0.07272727272727272,中年,低
28,66560,4.0,B,4800,10.36,0,0.07,0,5,0,0,0,1,0,0,0,0,1,0,0.07211538461538461,青年,低
27,35000,3.0,E,6000,16.69,1,0.17,0,8,1,0,0,0,0,0,0,1,0,0,0.17142857142857143,青年,低
29,41000,7.0,A,6000,5.79,0,0.15,0,8,1,0,0,0,0,0,0,0,0,1,0.14634146341463414,青年,低
27,68004,2.0,B,4800,12.21,0,0.07,0,5,0,0,0,1,0,0,0,1,0,0,0.07058408328921828,青年,低
29,69000,13.0,B,4800,11.11,0,0.07,0,10,0,0,0,1,0,0,0,1,0,0,0.06956521739130435,青年,低
30,41000,1.0,C,10000,12.73,0,0.24,1,10,1,0,0,0,0,0,1,0,0,0,0.24390243902439024,青年,低
34,77000,0.0,A,4800,7.14,0,0.06,0,7,0,0,0,1,0,0,0,0,0,1,0.06233766233766234,中年,低
35,80000,5.0,A,4800,7.49,0,0.06,0,9,0,0,0,1,1,0,0,0,0,0,0.06,中年,低
34,96900,1.0,A,4800,5.42,0,0.05,0,10,0,0,0,1,1,0,0,0,0,0,0.04953560371517028,中年,低
27,41000,3.0,A,10000,8.59,0,0.24,0,8,1,0,0,0,0,0,0,0,1,0,0.24390243902439024,青年,低
28,118000,7.0,A,4800,8.9,0,0.04,0,6,0,0,0,1,1,0,0,0,0,0,0.04067796610169491,青年,低
30,120000,0.0,A,4800,7.4,0,0.04,0,8,0,0,0,1,0,0,1,0,0,0,0.04,青年,低
32,41000,2.0,D,8000,15.05,0,0.2,0,9,1,0,0,0,0,0,0,0,1,0,0.1951219512195122,中年,低
35,41000,0.0,B,8000,10.83,0,0.2,0,6,1,0,0,0,1,0,0,0,0,0,0.1951219512195122,中年,低
32,64052,3.0,B,4875,10.74,0,0.08,0,9,0,0,0,1,0,0,1,0,0,0,0.0761100355960782,中年,低
30,41000,14.0,B,18000,9.01,0,0.44,0,7,1,0,0,0,0,0,1,0,0,0,0.43902439024390244,青年,中
28,23350,8.0,A,4900,7.88,0,0.21,0,6,0,0,0,1,0,0,0,1,0,0,0.20985010706638116,青年,低
31,41004,5.0,A,4000,7.327650910579088,0,0.1,0,5,1,0,0,0,1,0,0,0,0,0,0.097551458394303,中年,低
34,41004,5.0,C,16000,11.78,0,0.39,0,5,1,0,0,0,0,0,1,0,0,0,0.390205833577212,中年,中
27,96000,3.0,A,10000,7.88,0,0.1,0,10,0,0,0,1,0,0,1,0,0,0,0.10416666666666667,青年,低
33,35050,15.0,A,8000,8.32,1,0.23,0,6,1,0,0,0,0,0,0,1,0,0,0.2282453637660485,中年,低
31,41053,1.0,A,12000,7.327650910579088,0,0.29,0,7,1,0,0,0,0,0,0,0,1,0,0.29230506905707254,中年,中
29,96500,13.0,B,10000,8.88,0,0.1,0,8,0,0,0,1,0,0,0,0,1,0,0.10362694300518134,青年,低
33,41196,0.0,C,3300,12.99,0,0.08,0,7,0,0,1,0,0,0,0,0,0,1,0.0801048645499563,中年,低
27,98004,8.0,A,10000,6.54,0,0.1,0,10,0,0,0,1,0,0,1,0,0,0,0.10203665156524223,青年,低
35,41235,7.0,A,3000,7.14,0,0.07,0,9,0,0,1,0,0,0,0,1,0,0,0.07275372862859221,中年,低
28,88000,3.0,B,10000,10.65,1,0.11,0,9,0,0,0,1,0,0,0,0,1,0,0.11363636363636363,青年,低
31,100000,2.0,A,10000,8.49,0,0.1,0,5,0,0,0,1,0,0,0,0,0,1,0.1,中年,低
32,100000,0.0,B,10000,9.99,0,0.1,0,8,0,0,0,1,1,0,0,0,0,0,0.1,中年,低
31,100000,5.0,A,10000,7.327650910579088,0,0.1,0,8,0,0,0,1,0,0,0,0,0,1,0.1,中年,低
28,100000,1.0,A,10000,7.51,0,0.1,0,7,0,0,0,1,0,1,0,0,0,0,0.1,青年,低
32,41400,4.0,A,10500,6.62,0,0.25,0,9,0,0,1,0,0,0,0,0,1,0,0.2536231884057971,中年,中
29,100000,4.0,A,10000,9.63,0,0.1,0,9,0,0,0,1,0,0,0,0,0,1,0.1,青年,低
30,102000,3.0,A,10000,6.03,0,0.1,0,8,0,0,0,1,0,0,1,0,0,0,0.09803921568627451,青年,低
32,41464,16.0,A,3500,8.32,0,0.08,0,9,1,0,0,0,1,0,0,0,0,0,0.08441057302720432,中年,低
34,35496,15.0,C,2800,14.17,1,0.08,1,7,1,0,0,0,0,1,0,0,0,0,0.07888212756366915,中年,低
32,76500,12.0,D,10000,13.24,1,0.11,1,9,0,0,0,1,0,0,0,1,0,0,0.13071895424836602,中年,低
27,41500,11.0,A,4500,7.49,0,0.11,0,5,0,0,1,0,0,0,0,0,0,1,0.10843373493975904,青年,低
27,103000,9.0,A,10000,8.59,0,0.1,0,10,0,0,0,1,0,0,1,0,0,0,0.0970873786407767,青年,低
28,103241,2.0,B,10000,9.88,0,0.1,0,8,0,0,0,1,1,0,0,0,0,0,0.09686074330934416,青年,低
30,108000,2.0,B,10000,10.65,0,0.09,0,5,0,0,0,1,0,0,0,0,1,0,0.09259259259259259,青年,低
31,110000,4.0,D,10000,15.99,0,0.09,1,9,0,0,0,1,0,0,1,0,0,0,0.09090909090909091,中年,低
34,110000,0.0,A,10000,7.66,0,0.09,0,9,0,0,0,1,1,0,0,0,0,0,0.09090909090909091,中年,低
32,41600,2.0,B,13200,11.71,0,0.32,0,7,1,0,0,0,0,0,0,0,0,1,0.3173076923076923,中年,中
28,110000,2.0,C,10000,13.22,0,0.09,0,5,0,0,0,1,0,0,1,0,0,0,0.09090909090909091,青年,低
